#,Company,Email,Person,Title,Region,Notes
155,Zenkins Technologies,careers@zenkins.com,Hiring Team,—,Gandhinagar/Ahmedabad,DIRECT CAREERS EMAIL ✅ — also contact@zenkins.com; near GIFT City
156,ManekTech,jobs@manektech.com,Hiring Team,—,Gandhinagar/GIFT,DIRECT JOBS EMAIL ✅ — also info@manektech.com; 450+ employees
157,Anblicks,careers@anblicks.com,Hiring Team,—,Gandhinagar/Ahmedabad,DIRECT CAREERS EMAIL ✅ — Enterprise AI; Gandhinagar office
158,AxisTechnoLabs,career@axistechnolabs.com,Hiring Team,—,Gandhinagar/Ahmedabad,DIRECT CAREER EMAIL ✅ — Python internships; near Gandhinagar
159,Decentro,hello@decentro.tech,Hiring Team,—,Gandhinagar/Ahmedabad,GIFT City subsidiary (DECFIN); payment APIs; 1600+ customers
160,Gujarat Informatics Limited,infogil@gujarat.gov.in,Hiring Team,—,Gandhinagar/Ahmedabad,Govt IT arm; Karmayogi Bhavan Sector-10A Gandhinagar
168,MyTron Labs,priyank@mytronlabs.com,Priyank Patel,Co-Founder,Gandhinagar/GIFT,VERIFIED ✅ — also aditya@mytronlabs.com; Physical AI data backbone
169,Heptagon Global Services,sales@heptagonservices.com,Hiring Team,—,Gandhinagar/Ahmedabad,Kudasan Gandhinagar; also Canada office
170,Hats Off Solutions,info@hatsoffsolutions.com,Hiring Team,—,Gandhinagar/Ahmedabad,"302 Siddhraj Zori, Sargasan Gandhinagar; also USA office"
171,Quest Infosense,biz@questinfosense.com,Hiring Team,—,Gandhinagar/Ahmedabad,"702 Capital Icon, Sargasan Gandhinagar; also USA/Canada"
172,Dreams Technology,info@dreams-technology.com,Hiring Team,—,Gandhinagar/Ahmedabad,"B-111 Swagat Rainforest-2, Kudasan Gandhinagar"
173,The Intech Group,resume@ics-global.in,Hiring Team,—,Gandhinagar/Ahmedabad,IT Tower 3 Infocity Gandhinagar; RESUME EMAIL ✅ + Dubai office
174,TechAvidus,hr@techavidus.com,Hiring Team,—,Gandhinagar/Ahmedabad,DIRECT HR EMAIL ✅ — also hello@; 405 Shikshapatri Biz Hub Kudasan
175,eVision IT Solution,info@evisionits.com,Hiring Team,—,Gandhinagar/Ahmedabad,Gandhinagar + Dubai (3705 Citadel Tower Business Bay) ✅
176,CSIT Park,hello@csitpark.com,Hiring Team,—,Gandhinagar/Ahmedabad,D-513 VTC Kudasan Gandhinagar; 25+ years
177,Xopple Infotech,info@xopple.com,Hiring Team,—,Gandhinagar/Ahmedabad,C-435 Pramukh Mastana Complex Kudasan Gandhinagar
178,Accrete Infosolution,hr@accreteinfo.com,Hiring Team,—,Gandhinagar/Ahmedabad,DIRECT HR EMAIL ✅ — also sales@; IT Tower-1 Infocity Gandhinagar
179,Haraxy Technologies,info@haraxy.co,Hiring Team,—,Gandhinagar/Ahmedabad,Sargasan Gandhinagar; also letstalk@haraxy.co
180,iPredict IT Solutions,info@ipredictitsolutions.com,Hiring Team,—,Gandhinagar/Ahmedabad,602 Pratik Mall Kudasan Gandhinagar; Odoo specialist
182,AlpsLogic IT Solutions,info@alpslogic.in,Hiring Team,—,Gandhinagar/Ahmedabad,415-419 Shree Ugati Corporate Park Kudasan Gandhinagar; 20+ years; .NET/SharePoint
183,Computyne,info@computyne.com,Hiring Team,—,Gandhinagar/Ahmedabad,3/2 Alpha Arcade Infocity Circle Gandhinagar; 24x7 operation
184,Samaj Infotech,info@samajinfotech.com,Hiring Team,—,Gandhinagar/Ahmedabad,VERIFIED ✅ — 435 Pramukh Mastana Complex Kudasan Gandhinagar; 100+ team; founders: Naresh & Upen Patel
185,InfyU Labs,hello@infyulabs.com,Hiring Team,—,Gandhinagar/Ahmedabad,VERIFIED ✅ — IIT Gandhinagar Research Park; FICCI award winner
186,Airbow IT Services,info@airbow.io,Hiring Team,—,Gandhinagar/Ahmedabad,502 Siddhraj Z Square Kudasan Gandhinagar; also UK office
189,C-Metric Solutions,info@c-metric.com,Hiring Team,—,Gandhinagar/Ahmedabad,302 IT Tower-2 Infocity Gandhinagar; also sales@; USA office; Microsoft Silver Partner
190,Bugle Technologies,sales@bugle.in,Hiring Team,—,Gandhinagar/Ahmedabad,Plot 520 Sector-1 Gandhinagar; founded 2006; also USA office
191,Signzy,connect@signzy.com,Hiring Team,—,Gandhinagar/Ahmedabad,AI-based fintech; GIFT City presence; cross-border payments
192,Shayona Infotech,info@shayonainfotech.com,Hiring Team,—,Gandhinagar/Ahmedabad,C-207 Business Park PDPU Road Raysan Gandhinagar; iOS/Android/CMS
193,Kshatrainfotech,hr@kshatrainfotech.com,Hiring Team,—,Gandhinagar/Ahmedabad,DIRECT HR EMAIL ✅ — 321/G Super Mall 1 Infocity Gandhinagar; ML & Image Processing focus
194,Electrocom Technology,info@electrocom.in,Hiring Team,—,Gandhinagar/Ahmedabad,C-12 Electronics Zone GIDC Sector 25 Gandhinagar; software products since 2000
195,Silver Touch Technologies,info@silvertouch.com,Hiring Team,—,Gandhinagar/Ahmedabad,1000+ employees; Ahmedabad HQ + Gandhinagar ops; USA/UK/Canada offices; SAP Gold Partner
196,Dev Information Technology,presales@devitpl.com,Hiring Team,—,Gandhinagar/Ahmedabad,NSE/BSE listed; CMMI Level 3; ISO 27001; 28+ years; Ahmedabad/Gandhinagar; AWS+MS partner
197,Krify Software,hr@krify.com,Hiring Team,—,Gandhinagar/Ahmedabad,DIRECT HR EMAIL ✅ — Gandhinagar presence; internship program for IIIT/IIT/NIT students
198,eInfochips (Arrow),marketing@einfochips.com,Hiring Team,—,Gandhinagar/Ahmedabad,2000+ employees; Ahmedabad (near Gandhinagar); Arrow company; product engineering leader
199,Awedus,hello@awedus.com,Bhavesh Tarkhala,CEO,Gandhinagar/Ahmedabad,407 Capitol Icon Sargasan Gandhinagar; CEO: Bhavesh Tarkhala; also help@awedus.com
200,TIS India,hr@tisindia.com,Hiring Team,—,Gandhinagar/Ahmedabad,"DIRECT HR EMAIL ✅ — Infocity Gandhinagar; web dev, digital marketing, Salesforce consulting"
201,Certopus,support@certopus.com,Hiring Team,—,Gandhinagar/Ahmedabad,Gandhinagar-based SaaS; parent: DevSquirrel Technologies; WhatsApp: +919558817787
202,Yudiz Solutions,contact@yudiz.com,Chirag Leuva,CEO & Director,Gandhinagar/Ahmedabad,400+ team; Ahmedabad HQ (near Gandhinagar); USA+Canada offices; HR: +91 7874400606
203,Cyfuture,info@cyfuture.com,Hiring Team,—,Gandhinagar/GIFT,"Sarkhej Gujarat office; cloud hosting, data centers, tech support BPO; 9 global locations"
204,Lucent Innovation,nitesh@lucentinnovation.com,Nitesh Kasma,CEO & Co-Founder,Gandhinagar/Ahmedabad,GIFT-SEZ Gandhinagar + USA HQ; 142 employees; Databricks Partner; CEO: Nitesh Kasma
205,Electroware Infotech,tarangpatel@electroware.net,Hiring Team,—,Gandhinagar/Ahmedabad,Sector 11 Gandhinagar; since 1999; 25+ years; FinTech + Tally solutions
206,RiYank Technologies,hello@riyanktechnologies.com,Hiring Team,—,Gandhinagar/Ahmedabad,D-107 Swagat Rainforest-3 Sargasan Gandhinagar
208,Sai Branding,hello@saibranding.com,Nishant Darji,Founder & CEO,Gandhinagar/Ahmedabad,509-510 Synergy Space Sargasan Gandhinagar; since 2012; Founder: Nishant Darji
210,SerpentCS,contact@serpentcs.com,Husen Daudi & Jay Vora,Co-Founders / MDs,Gandhinagar/Ahmedabad,301 Siddhraj Zavod Sargasan Gandhinagar; Odoo top contributor; 50+ Odoo apps; since 2011
211,Caret IT Solutions,info@caretit.com,Hiring Team,—,Gandhinagar/Ahmedabad,706-709 Pratik Complex Kudasan Gandhinagar; Odoo GOLD Partner; India + Canada
212,Prabhu Studio,prabhu@prabhustudio.com,Akash Pandya,Founder,Gandhinagar/Ahmedabad,Adalaj Infocity Gandhinagar; since 2006; Animation/VFX/Web/Mobile; Founder: Akash Pandya
213,Honeycomb Softwares,janak@honeycombsoftwares.com,Janak Darji,Founder & MD,Gandhinagar/Ahmedabad,A-404 Landmark Kudasan Gandhinagar; 30+ team; since 2012; Founder & CEO: Janak Darji; ZoomInfo confirmed j***@honeycombs
214,Electroweb Solution,info@electroweb.in,Hiring Team,—,Gandhinagar/Ahmedabad,208 Shalin Centrum Sector-11 Gandhinagar; since 2012; leading IT company; Ph: +91 99040 35282
215,Sanskar Technolab,career@sanskartechnolab.com,Anand Thakker,Founder & CEO,Gandhinagar/GIFT,DIRECT CAREER EMAIL ✅ — Frappe/ERPNext Partner; 64+ devs; 10+ years; also info@; HR Ph: +91 93136 55703
216,shubham techno,shubhamagrahari9191@gmail.com,Shubham,Developer,Noida,personal mail,Intern
